BLOCKGRP,Land_Acres,UTC_Acres,POP_2013,Hispanic_pct,White_pct,Black_pct,NativeAmer_pct,Asian_pct,PacIsland_pct,OtherRace_pct,TwoPlus_pct,MedHshldIncome,Vacant_pct,Rent_pct,Value,NoHighSchool_pct,HighSchool_pct,College_pct,AdvDegree_pct
160010008042,330.6162545,113.15747,1815,0.4407713499,84.62809917,0,0,13.60881543,0,0,3.526170799,46592,6.590509666,62.08842897,285100,0,15.16300227,30.32600455,28.80970432
160010008043,134.1556145,35.51596493,1462,2.325581395,90.49247606,1.436388509,0,6.361149111,0,0,3.41997264,23636,7.298335467,64.36464088,141600,0.1430615165,26.46638054,18.59799714,17.02432046
160010008051,487.6108603,184.5808148,2363,2.369868811,92.38256454,0,0,7.151925518,0,0,0.93101989,124904,0,12.89617486,389600,0,7.409602845,54.00118554,16.30112626
160010008052,171.04029,51.90794875,920,1.739130435,89.67391304,0,0,10.32608696,0,0,0,66667,3.278688525,5.367231638,285600,0,13.68421053,24.06015038,26.01503759
160010009001,241.625904,38.11427821,2444,12.19312602,88.87070376,2.659574468,1.186579378,1.186579378,1.063829787,2.864157119,4.337152209,13011,0,100,0,10.69518717,14.17112299,35.56149733,0
160010009002,81.89776471,14.2404371,792,20.2020202,91.91919192,2.272727273,0,0,0,0,11.61616162,17772,0,82.49158249,181400,0,12.5,47.69736842,2.960526316
160010009003,119.5404948,34.99061885,1187,4.970513901,85.34119629,2.274641955,1.600673968,3.959561921,0,1.769165965,10.1095198,28465,0,64.83516484,134400,0,14.57431457,27.27272727,1.875901876
160010009004,200.5840826,61.14598412,1631,19.19068056,91.84549356,0,4.414469651,0.9196811772,0,0,5.64071122,48250,1.907790143,29.33549433,155600,1.92139738,20.87336245,35.45851528,6.200873362
160010010001,418.3501956,116.7988152,1549,7.682375726,88.57327308,4.777275662,0,1.67850226,0,2.130406714,5.681084571,19350,4.323308271,65.71709234,175400,5.633802817,9.054325956,37.92756539,12.07243461
160010010002,229.1376819,68.24260411,2022,5.291790307,93.07616222,0.6923837784,1.434223541,0,0,1.483679525,6.627101879,39083,5.985552116,41.05378705,160200,0,20.0443787,37.72189349,7.470414201
160010010003,269.9720386,73.59935497,2010,7.711442786,78.00995025,0,0.7960199005,0,0,0,42.3880597,41458,18.97491821,44.54912517,131300,1.614142967,14.3735588,36.66410453,5.611068409
160010010004,150.5854903,42.40056848,753,5.577689243,100,0,0,0,0,0,0,50000,0,17.97385621,155500,0,31.08384458,23.92638037,10.83844581
160010011001,720.5797627,92.70702713,1512,19.64285714,82.07671958,0,1.256613757,1.322751323,0,0,30.68783069,21432,9.235209235,56.59777424,84600,2.404809619,32.66533066,7.314629259,0.6012024048
160010011002,274.9559141,42.63358887,1664,34.61538462,88.28125,0,0,3.365384615,0,6.370192308,3.966346154,21627,12.34756098,69.2173913,13100,8.299180328,38.7295082,14.3442623,5.225409836
160010011003,323.7154097,46.04685576,1002,10.67864271,96.90618762,0,0,0,0,0,6.18762475,24768,0,46.53937947,112100,3.343023256,23.25581395,18.02325581,3.343023256
160010012011,349.5160189,102.4185165,2048,9.08203125,89.99023438,0.732421875,2.392578125,2.44140625,0,1.5625,5.76171875,78015,4.312354312,15.22533496,229100,2.165087957,15.0879567,36.40054127,13.93775372
160010012012,175.7853495,47.63376664,1446,8.229598893,98.34024896,0,0,0.622406639,0,0,2.074688797,40147,1.726844584,26.8370607,152600,0,27.04837117,29.71372162,3.356367226
160010012021,168.769412,28.45146865,955,6.073298429,94.97382199,1.884816754,0,0,0,3.141361257,0,27136,2.380952381,32.64540338,117200,0,32.53333333,22.8,13.2
160010012022,278.2671115,67.21291591,3209,12.27796821,94.1414771,0.498597694,0,0.3427859146,0,3.272047367,3.490183858,42444,0,53.97688647,154100,3.854577311,24.04730618,31.27463863,3.591765221
160010012023,371.5478511,69.64640988,2670,14.60674157,84.90636704,6.554307116,0,2.921348315,0,1.797752809,7.640449438,25650,24.54068241,70.43478261,169800,6.590772918,32.77411624,28.8795686,3.355302576
160010014001,161.9896756,41.80380894,1285,0,84.59143969,4.6692607,0,1.945525292,0,0,17.58754864,25780,5.598958333,71.72413793,161000,2.922755741,35.07306889,19.83298539,1.356993737
160010014002,162.0625154,38.3747273,1269,8.116627266,87.31284476,2.048857368,0.7880220646,8.037825059,0,0,3.624901497,32491,0,42.04753199,120500,4.161849711,30.05780347,20,5.895953757
160010014003,165.1015753,40.67503147,1138,13.44463972,83.83128295,0,2.724077329,0,0,13.44463972,0,42708,6.303236797,47.63636364,147400,0,33.33333333,20.51282051,3.561253561
160010014004,163.8600681,33.79462871,1591,22.37586424,77.37272156,0,0,1.822752986,0,17.66184789,6.285355123,22550,1.307189542,70.6401766,119000,1.675977654,38.70710295,14.44533121,6.863527534
160010015001,283.5803806,77.28246096,1393,7.250538406,99.2103374,0,0,0,0,0,1.579325197,43795,10.69958848,31.33640553,185500,1.158645276,19.51871658,39.21568627,9.803921569
160010015002,160.2877049,46.849207,880,10.11363636,97.84090909,0,0,2.159090909,0,0,0,28558,0,30.66361556,142500,0,23.63112392,31.41210375,10.51873199
160010015003,186.3439841,53.87639036,1271,11.5656963,94.64988198,0,0,0,0,1.258851298,8.182533438,38235,4.642857143,36.51685393,177800,2.575587906,23.96416573,32.36282195,10.63829787
160010016001,232.8921474,52.10884544,1207,0,93.53769677,0,0,4.05965203,0,0,4.805302403,42892,11.39455782,35.70057582,147800,5.36352801,23.59952324,31.70441001,7.389749702
160010016002,445.925627,69.38670211,2187,4.572473708,88.29446731,1.646090535,0,4.0695016,0,1.09739369,9.785093736,45286,5.318039625,34.47136564,145800,1.051156272,32.235459,29.57252978,3.994393833
160010016003,81.60886729,22.59729462,873,7.674684994,98.85452463,0,0,1.145475372,0,0,0,40057,2.150537634,56.48351648,106300,1.859504132,30.16528926,27.47933884,4.132231405
160010017001,102.2504083,26.6688503,839,14.30274136,91.29916567,8.700834327,0,0,0,0,0,43438,0,31.76100629,123400,6.600660066,26.56765677,24.42244224,4.290429043
160010017002,110.4631045,25.4061417,1593,7.972379159,85.49905838,3.766478343,0,9.290646579,0,0,2.887633396,31104,11.29032258,72.89256198,119400,1.863354037,20.2484472,23.72670807,9.689440994
160010017003,159.2196596,39.55638533,1485,13.1986532,88.95622896,0,0,5.656565657,0,0,10.77441077,31892,15.6062425,67.42532006,113200,5.471698113,41.69811321,23.39622642,1.132075472
160010017004,130.6592656,32.2519497,1809,13.48811498,75.23493643,0,0,8.457711443,0,7.904919845,16.80486457,33068,12.45376079,55.49295775,93700,11.46953405,26.52329749,26.25448029,2.867383513
160010018001,264.2066503,53.28160766,1346,0,95.24517088,0,0,0.9658246657,0,0,7.578008915,43158,0,19.43396226,185100,0,15.45945946,36.97297297,7.351351351
160010018002,348.5088268,75.26879905,1383,4.266088214,92.69703543,2.386117137,0,4.916847433,0,0,0,45428,5.335365854,41.06280193,208700,4.790419162,21.25748503,31.53692615,8.682634731
160010018003,263.2414734,59.49457874,1824,12.71929825,88.26754386,1.535087719,1.480263158,2.686403509,0,0.9868421053,10.0877193,60694,3.400503778,31.29074316,157000,1.413982718,15.4752553,45.01178319,4.713275727
160010019001,385.7917058,91.712675,3062,5.91116917,87.42651862,1.436969301,2.024820379,1.63291966,0,1.241018942,12.47550621,34107,3.472222222,30.13589129,121300,8.99591095,26.26079055,23.89822808,6.088141754
160010019002,120.5125074,29.88369155,940,2.021276596,95.21276596,0,2.234042553,2.553191489,0,0,0,72958,0,16.52892562,165000,0,25.75107296,32.04577969,3.862660944
160010019003,196.8529518,31.27365942,1388,0.9365994236,87.03170029,1.945244957,0,3.314121037,0,0,15.41786744,37932,0,51.50943396,153900,9.275053305,17.59061834,16.73773987,3.304904051
160010020001,296.5296092,30.21308305,537,17.69087523,84.91620112,2.60707635,0,0.9310986965,0,8.938547486,5.2141527,26964,0,76.8115942,115400,4.555808656,33.48519362,23.00683371,3.416856492
160010020002,405.8378895,43.14114336,2453,12.5152874,84.87566245,1.834488382,2.812882185,1.589889931,0,0.4076640848,16.95882593,30033,12.75100402,91.02416571,131600,1.220387653,37.6166547,19.59798995,2.368987796
160010020003,307.5373702,28.71735406,963,35.82554517,80.5815161,2.699896158,0,0,0,12.56490135,8.307372793,47019,27.7673546,53.24675325,122000,6.827880512,28.59174964,31.00995733,12.94452347
160010020004,83.82103709,15.41468196,1129,17.98051373,62.1789194,17.89193977,5.668733392,13.10894597,0,0,2.302922941,28094,0,48.098434,134900,10.85626911,22.17125382,19.26605505,7.951070336
160010021001,5119.806725,95.11136267,424,0,99.29245283,0.2358490566,0,0,0,0.2358490566,0.4716981132,49286,0,18.62745098,173400,5.729166667,38.02083333,26.5625,5.208333333
160010021002,2269.092553,55.3790383,1828,6.126914661,96.33479212,0,0,2.625820569,0,0,2.078774617,67422,0,15.61643836,165500,2.964569776,22.05350687,34.34562545,10.26753435
160010022211,650.6599469,134.3645497,2855,4.798598949,97.65323993,0,0,1.22591944,0,0.3852889667,1.471103327,86346,1.364113326,4.893617021,196400,0,26.61538462,30.92307692,9.538461538
160010022212,640.9874565,92.78708928,1758,0,89.87485779,0,0,0,7.679180887,0,4.891922639,55104,11.94486983,32,196300,1.982160555,23.29038652,30.12884044,10.0099108
160010022213,938.7842575,93.68927109,3995,5.256570713,95.24405507,0.8010012516,0.2753441802,1.927409262,0,0.6007509387,2.302878598,56688,7.61223162,13.38028169,161100,2.339622642,26.03773585,23.73584906,9.169811321
160010022221,1293.32275,104.3298767,5732,6.629448709,87.24703419,1.953942777,0.1744591766,6.071179344,0,1.866713189,5.373342638,72860,5.508474576,15.8445441,189900,1.026352288,22.21914008,33.75866852,7.600554785
160010022231,965.4019786,159.2465808,4090,1.075794621,93.76528117,0.4400977995,0,4.205378973,0,0.391198044,2.39608802,77459,5.854956753,8.056537102,224300,1.270878722,18.44589688,40.70442992,9.694989107
160010022241,849.5768678,68.622158,1396,19.98567335,91.76217765,0,3.223495702,0.5014326648,0,4.512893983,0,44766,0,34.44180523,143300,8.923076923,28.30769231,22.15384615,2.666666667
160010022242,567.2945516,90.59897096,3770,12.30769231,83.52785146,1.777188329,2.625994695,7.161803714,0,0,9.814323607,72176,0,18.87096774,183200,0,27.33722871,25.08347245,9.265442404
160010022243,391.1438181,54.7931514,1134,0,91.97530864,0,6.701940035,1.322751323,0,0,0,48594,0,28.89344262,204900,0.7843137255,14.24836601,30.8496732,22.61437908
160010023021,163.2168241,32.03943906,1420,2.042253521,80.56338028,2.323943662,0,5.14084507,0,1.76056338,20.42253521,66058,8.349514563,15.88983051,149200,0,31.61478599,39.49416342,10.11673152
160010023022,818.8972812,91.14779205,3473,24.64727901,88.45378635,0,0,6.363374604,0,3.944716384,2.476245321,38086,8.150064683,61.12676056,116600,10.91644205,19.85624438,30.54806828,7.681940701
160010023023,169.0989308,33.82699952,1254,0,98.96331738,0,0,1.036682616,0,0,0,54219,0,12.38317757,141700,2.337662338,27.79220779,30,7.012987013
160010023024,308.3671129,54.64587658,2462,10.96669374,94.47603574,0,0,4.305442729,0,1.218521527,0,34389,7.080504365,61.4822547,116100,2.983293556,24.52267303,24.04534606,6.026252983
160010023101,323.2797292,57.37021361,2049,3.660322108,99.41434846,0,0,0.2928257687,0,0,0.5856515373,77898,17.19512195,28.27687776,168400,4.266467066,25.74850299,28.21856287,2.844311377
160010023102,648.4201957,47.24778801,2669,19.93255901,86.02472836,3.184713376,0,8.617459723,0,0.8617459723,2.622705133,37589,12.55319149,38.68613139,26100,1.670258621,33.67456897,28.55603448,6.465517241
160010023103,422.598302,56.87007228,2812,8.819345661,78.12944523,0,6.899004267,5.618776671,0,1.920341394,14.86486486,65234,5.427974948,20.86092715,153600,4.162436548,27.36040609,26.80203046,6.852791878
160010023104,217.4026398,33.26458763,1688,10.13033175,95.08293839,0,1.777251185,1.362559242,0,0.9478672986,1.658767773,35868,1.841359773,44.87734488,120900,2.420856611,27.37430168,28.67783985,3.631284916
160010023121,379.4450343,62.53273963,2775,7.495495495,90.1981982,2.018018018,1.693693694,0,0,5.261261261,1.657657658,39176,1.084598698,31.57894737,121600,1.117589893,31.38969874,20.40816327,4.470359572
160010023122,262.0943998,44.23804424,2016,18.20436508,89.43452381,0,0,0,0,5.307539683,10.51587302,40463,9.528585757,45.5654102,123700,2.339622642,36.52830189,21.05660377,3.547169811
160010023131,644.075629,53.94310882,2702,15.58105107,83.41968912,0,2.405625463,5.18134715,0,4.663212435,8.660251665,44659,2.477700694,44.41056911,139000,2.328159645,21.78492239,32.31707317,3.935698448
160010023132,331.6821388,74.98759311,1377,10.23965142,91.93899782,4.06681191,0,1.089324619,0,0,5.8097313,50219,1.530612245,11.91709845,192300,0,11.74089069,36.13360324,5.263157895
160010024101,311.6526489,59.58600773,1483,8.361429535,91.16655428,0,0,3.776129467,0,5.057316251,0,81494,6.74955595,4,181400,1.53256705,15.03831418,37.7394636,9.770114943
160010024102,288.9788919,57.99316633,2019,3.615651313,92.32293214,4.507181773,0,0,0,0,6.339772164,60096,17.60176018,32.04272363,172400,0,33.68263473,17.06586826,12.1257485
160010024103,197.3464616,45.34903011,1427,9.880868956,96.56622285,0,0,0,0,0,6.86755431,66635,0,17.13709677,157000,0.1061571125,29.40552017,22.29299363,4.033970276
160010024104,307.5004769,77.13666877,2214,2.7100271,94.71544715,0.8581752484,0,2.16802168,0,0.7678410117,2.98102981,56783,5.835240275,16.40340219,178900,0,14.29562804,34.35114504,11.24219292
160010024111,192.4207125,41.2297831,1388,6.195965418,96.03746398,0,0,3.242074928,0,0,1.44092219,63321,0,5.605786618,199200,0,26.09561753,29.38247012,15.33864542
160010024112,165.6080118,37.84691017,1488,2.150537634,95.16129032,0,0,2.352150538,0,0,4.97311828,49688,1.627486438,14.15441176,141200,1.954397394,32.5732899,25.62432139,4.234527687
160010024113,284.1670045,61.79784817,2293,8.634976014,93.85085041,0,0,4.535542957,0,0,3.227213258,57337,6.022845275,16.24309392,142800,0.1243781095,22.76119403,32.33830846,8.519900498
160010024121,1363.795666,149.63937,1533,7.045009785,97.52120026,0,0,0.9132420091,0,0,3.13111546,41964,0,45.15648286,215500,2.83203125,29.39453125,31.25,10.25390625
160010024122,285.495336,38.3332136,1774,6.087936866,96.89966178,0,0.3945885006,0.281848929,0,1.240135287,2.367531003,34577,4.707112971,37.76070252,138700,1.882845188,27.47559275,23.50069735,5.020920502
160010024131,274.4402631,65.11424974,2958,15.24678837,81.40635565,10.71670047,2.366463827,0.7775524003,0,0.4056795132,8.654496281,45833,0,40.57539683,154700,5.783689994,34.12377097,25.67958357,7.287449393
160010024132,571.7235938,120.7364398,2572,0.5443234837,96.22861586,0.699844479,1.01088647,1.32192846,0,0,1.477449456,82604,6.184486373,21.89944134,218300,0.2332361516,14.51895044,43.14868805,13.81924198
160010024133,214.3327824,45.97741915,1797,3.728436283,96.04897051,0,0,3.394546466,0,0.5564830273,0,42214,4.469987229,34.49197861,123800,1.680672269,36.74560733,35.67608862,2.368220015
160010024134,156.4534122,37.41496993,1215,9.547325103,88.06584362,0,0,2.798353909,0,0,18.27160494,83393,0,14.32506887,246700,0,12.72949816,47.12362301,9.05752754
160010101001,945.1476285,117.0706311,5465,1.134492223,95.88289113,1.189387008,0,1.225983532,0,0.1829826167,3.037511436,88306,9.856630824,10.53677932,311500,0,12.7518631,45.01794093,17.44410709
160010102011,3386.581969,221.2552099,1826,0,99.45235487,0,0,0.547645126,0,0,0,96250,12.54901961,2.242152466,460200,0,15.65420561,45.56074766,15.18691589
160010102012,1915.309453,93.9825852,5778,6.403599862,93.21564555,0.4153686397,0.5884389062,2.146071305,0.398061613,1.661474559,3.149878851,65278,7.64556962,14.96710526,185200,0.9467455621,19.73372781,33.99408284,7.633136095
160010102013,428.7632577,43.62225758,1639,12.62965223,89.68883466,1.159243441,2.318486882,0,0,6.833435021,0,69224,15.32385466,20.3358209,239200,6.659836066,15.26639344,40.16393443,6.659836066
160010102211,5082.960551,682.2513376,5417,5.593501938,92.52353701,0,1.144544951,0.9784013291,0,0.7568764999,9.193280414,100833,3.563714903,11.03023516,406900,0.8220786847,10.39342337,41.51497358,14.03405755
160010102212,604.5983399,91.99561068,1276,2.429467085,88.55799373,0,0,0,0,0,22.88401254,55147,0,30.2,320500,6.375,22.5,29.5,6.5
160010102231,546.9182863,62.20952577,2146,2.376514445,99.53401678,0,0,0,0,0,0.9319664492,42454,4.47761194,24.0625,162400,0.907323396,23.97926118,31.17303953,5.897602074
160010102232,1062.454256,205.3052976,4021,4.028848545,94.25516041,0.373041532,0.696344193,0.7958219348,0,1.467296692,4.82467048,55245,1.805474665,24.25860024,222500,1.489361702,18.04964539,32.55319149,16.13475177
160010102241,1166.398947,226.1081128,4421,5.428636055,94.84279575,0,0,0.5202442886,0,0.2488124859,8.776294956,94228,0.3382949932,13.71350984,297500,2.587176603,9.523809524,46.26921635,12.82339708
160010102251,1393.158769,236.9461557,3465,7.070707071,98.7012987,0,0,0,0,0,2.597402597,67819,6.449165402,17.92376318,215000,0.8524001795,14.98429789,39.61417676,10.81202333
160010102252,548.5107831,112.9259323,3761,1.887795799,90.37490029,0,1.169901622,0.4520074448,0,7.604360542,0.7976601968,57639,3.882833787,35.36498937,227400,0.5629272216,13.14837153,49.17571371,5.870526739
160010102253,753.4393537,188.3546085,1175,7.829787234,96.25531915,0,0,1.191489362,0,0.9361702128,3.234042553,45000,0,25.89928058,356800,2.789699571,27.5751073,26.93133047,20.17167382
160010103131,3220.554741,150.7476377,4530,5.651214128,90.08830022,1.479028698,0.1766004415,0.706401766,0,4.657836645,5.783664459,84110,11.77993528,14.96698459,274700,4.163912756,15.96166557,36.15333774,5.188367482
160010103132,1376.87719,93.80096273,3930,14.35114504,97.30279898,0,0,1.043256997,0,0.5089058524,2.290076336,76071,10.95081967,6.18556701,187800,5.251054044,11.95860483,29.58988118,9.045611345
160010103133,3624.246047,194.3012,10324,5.521115847,98.17900039,0.07748934522,0,0.9201859744,0,0.7070902751,0.2324680356,76509,2.437106918,23.82487241,229700,1.117154197,14.97868587,38.04204028,10.73056005
160010103211,2858.947309,186.7832653,4317,4.632846884,89.83090109,0.02316423442,0,3.683113273,0,1.78364605,9.358350707,57574,9.154929577,29.7555158,184800,2.459300312,22.27225494,37.30516107,2.736404572
160010103212,305.9966944,39.30853861,2169,7.745504841,91.97786999,0.7376671277,0,2.213001383,0,1.93637621,6.270170586,37821,13.61003861,48.7150838,135300,2.33281493,27.83825816,23.01710731,6.298600311
160010103221,322.800704,44.51035439,1744,5.332568807,91.80045872,2.006880734,0,2.350917431,0,0,7.683486239,37740,7.060333761,24.86187845,141400,0,44.53574363,21.03533279,1.479046836
160010103222,319.0869184,19.52107949,2001,19.1904048,93.30334833,6.146926537,0,0.5497251374,0,0,0,27629,0,79.73300971,103500,12.41585639,23.26103216,13.53777113,1.795063575
160010103223,486.6103184,49.38623814,3349,4.598387578,95.73006868,1.045088086,0.8659301284,0.2388772768,0,0,4.240071663,39809,9.652509653,35.38461538,131200,0.1066098081,29.10447761,21.53518124,5.383795309
160010103311,3610.791925,385.7480855,9840,3.455284553,94.78658537,0.4369918699,0,1.209349593,0,1.808943089,3.516260163,81163,5.938914027,11.48526759,281600,0,13.64732358,43.80324707,11.94341746
160010103312,643.9998801,110.4657509,3459,1.387684302,89.21653657,3.093379589,1.358774212,4.59670425,0,0,3.469210755,98816,0,29.85332183,246100,0,3.791469194,46.44549763,17.18009479
160010103313,1277.6985,152.2016059,5899,0.288184438,77.9623665,1.423970164,0,13.39210036,0,0,14.44312595,82548,4.929917835,13.31977631,216300,2.246603971,20.37617555,29.70219436,14.39393939
160010103321,1729.66591,117.0474032,11032,9.263959391,93.8542422,0.4622915156,0,1.124002901,0,1.930746918,5.257432922,65645,2.756244617,21.70062002,189800,1.319218241,21.85667752,37.91530945,7.557003257
160010103322,176.2086979,30.23878201,1521,0.7232084155,94.21433268,0,0,0,0,0,11.57133465,56944,17.4366617,18.41155235,110100,2.007648184,27.6290631,31.26195029,12.42829828
