geoid,name,B03003001,B03003001e,B03003002,B03003002e,B03003003,B03003003e
15000US160010008051,"Block Group 1, Ada, ID",2363.000000000000000,289.000000000000000,2307.000000000000000,294.000000000000000,56.000000000000000,63.000000000000000
15000US160010008052,"Block Group 2, Ada, ID",920.000000000000000,265.000000000000000,904.000000000000000,261.000000000000000,16.000000000000000,27.000000000000000
15000US160010009001,"Block Group 1, Ada, ID",2444.000000000000000,394.000000000000000,2146.000000000000000,364.000000000000000,298.000000000000000,189.000000000000000
15000US160010009002,"Block Group 2, Ada, ID",792.000000000000000,264.000000000000000,632.000000000000000,246.000000000000000,160.000000000000000,196.000000000000000
15000US160010009003,"Block Group 3, Ada, ID",1187.000000000000000,273.000000000000000,1128.000000000000000,263.000000000000000,59.000000000000000,54.000000000000000
15000US160010009004,"Block Group 4, Ada, ID",1631.000000000000000,360.000000000000000,1318.000000000000000,340.000000000000000,313.000000000000000,273.000000000000000
15000US160010010001,"Block Group 1, Ada, ID",1549.000000000000000,293.000000000000000,1430.000000000000000,271.000000000000000,119.000000000000000,97.000000000000000
15000US160010010002,"Block Group 2, Ada, ID",2022.000000000000000,453.000000000000000,1915.000000000000000,434.000000000000000,107.000000000000000,88.000000000000000
15000US160010010003,"Block Group 3, Ada, ID",2010.000000000000000,542.000000000000000,1855.000000000000000,520.000000000000000,155.000000000000000,152.000000000000000
15000US160010010004,"Block Group 4, Ada, ID",753.000000000000000,220.000000000000000,711.000000000000000,218.000000000000000,42.000000000000000,64.000000000000000
15000US160010011001,"Block Group 1, Ada, ID",1512.000000000000000,438.000000000000000,1215.000000000000000,391.000000000000000,297.000000000000000,258.000000000000000
15000US160010011002,"Block Group 2, Ada, ID",1664.000000000000000,410.000000000000000,1088.000000000000000,403.000000000000000,576.000000000000000,192.000000000000000
15000US160010011003,"Block Group 3, Ada, ID",1002.000000000000000,289.000000000000000,895.000000000000000,243.000000000000000,107.000000000000000,132.000000000000000
15000US160010012011,"Block Group 1, Ada, ID",2048.000000000000000,301.000000000000000,1862.000000000000000,273.000000000000000,186.000000000000000,129.000000000000000
15000US160010012012,"Block Group 2, Ada, ID",1446.000000000000000,196.000000000000000,1327.000000000000000,210.000000000000000,119.000000000000000,92.000000000000000
15000US160010012021,"Block Group 1, Ada, ID",955.000000000000000,299.000000000000000,897.000000000000000,292.000000000000000,58.000000000000000,47.000000000000000
15000US160010012022,"Block Group 2, Ada, ID",3209.000000000000000,649.000000000000000,2815.000000000000000,653.000000000000000,394.000000000000000,259.000000000000000
15000US160010012023,"Block Group 3, Ada, ID",2670.000000000000000,525.000000000000000,2280.000000000000000,505.000000000000000,390.000000000000000,275.000000000000000
15000US160010014001,"Block Group 1, Ada, ID",1285.000000000000000,350.000000000000000,1285.000000000000000,350.000000000000000,0.000000000000000,11.000000000000000
15000US160010014002,"Block Group 2, Ada, ID",1269.000000000000000,315.000000000000000,1166.000000000000000,295.000000000000000,103.000000000000000,105.000000000000000
15000US160010014003,"Block Group 3, Ada, ID",1138.000000000000000,324.000000000000000,985.000000000000000,305.000000000000000,153.000000000000000,140.000000000000000
15000US160010014004,"Block Group 4, Ada, ID",1591.000000000000000,377.000000000000000,1235.000000000000000,245.000000000000000,356.000000000000000,325.000000000000000
15000US160010015001,"Block Group 1, Ada, ID",1393.000000000000000,246.000000000000000,1292.000000000000000,231.000000000000000,101.000000000000000,124.000000000000000
15000US160010015002,"Block Group 2, Ada, ID",880.000000000000000,158.000000000000000,791.000000000000000,160.000000000000000,89.000000000000000,82.000000000000000
15000US160010015003,"Block Group 3, Ada, ID",1271.000000000000000,187.000000000000000,1124.000000000000000,181.000000000000000,147.000000000000000,113.000000000000000
15000US160010016001,"Block Group 1, Ada, ID",1207.000000000000000,274.000000000000000,1207.000000000000000,274.000000000000000,0.000000000000000,11.000000000000000
15000US160010016002,"Block Group 2, Ada, ID",2187.000000000000000,242.000000000000000,2087.000000000000000,227.000000000000000,100.000000000000000,71.000000000000000
15000US160010016003,"Block Group 3, Ada, ID",873.000000000000000,202.000000000000000,806.000000000000000,181.000000000000000,67.000000000000000,66.000000000000000
15000US160010017001,"Block Group 1, Ada, ID",839.000000000000000,315.000000000000000,719.000000000000000,282.000000000000000,120.000000000000000,167.000000000000000
15000US160010017002,"Block Group 2, Ada, ID",1593.000000000000000,400.000000000000000,1466.000000000000000,396.000000000000000,127.000000000000000,150.000000000000000
15000US160010017003,"Block Group 3, Ada, ID",1485.000000000000000,405.000000000000000,1289.000000000000000,296.000000000000000,196.000000000000000,221.000000000000000
15000US160010017004,"Block Group 4, Ada, ID",1809.000000000000000,348.000000000000000,1565.000000000000000,328.000000000000000,244.000000000000000,75.000000000000000
15000US160010018001,"Block Group 1, Ada, ID",1346.000000000000000,303.000000000000000,1346.000000000000000,303.000000000000000,0.000000000000000,11.000000000000000
15000US160010018002,"Block Group 2, Ada, ID",1383.000000000000000,257.000000000000000,1324.000000000000000,254.000000000000000,59.000000000000000,100.000000000000000
15000US160010018003,"Block Group 3, Ada, ID",1824.000000000000000,330.000000000000000,1592.000000000000000,279.000000000000000,232.000000000000000,152.000000000000000
15000US160010019001,"Block Group 1, Ada, ID",3062.000000000000000,496.000000000000000,2881.000000000000000,467.000000000000000,181.000000000000000,177.000000000000000
15000US160010019002,"Block Group 2, Ada, ID",940.000000000000000,237.000000000000000,921.000000000000000,241.000000000000000,19.000000000000000,31.000000000000000
15000US160010019003,"Block Group 3, Ada, ID",1388.000000000000000,338.000000000000000,1375.000000000000000,340.000000000000000,13.000000000000000,20.000000000000000
15000US160010020001,"Block Group 1, Ada, ID",537.000000000000000,157.000000000000000,442.000000000000000,125.000000000000000,95.000000000000000,89.000000000000000
15000US160010020002,"Block Group 2, Ada, ID",2453.000000000000000,470.000000000000000,2146.000000000000000,346.000000000000000,307.000000000000000,301.000000000000000
15000US160010020003,"Block Group 3, Ada, ID",963.000000000000000,280.000000000000000,618.000000000000000,209.000000000000000,345.000000000000000,223.000000000000000
15000US160010020004,"Block Group 4, Ada, ID",1129.000000000000000,334.000000000000000,926.000000000000000,324.000000000000000,203.000000000000000,208.000000000000000
15000US160010021001,"Block Group 1, Ada, ID",424.000000000000000,98.000000000000000,424.000000000000000,98.000000000000000,0.000000000000000,11.000000000000000
15000US160010021002,"Block Group 2, Ada, ID",1828.000000000000000,239.000000000000000,1716.000000000000000,216.000000000000000,112.000000000000000,123.000000000000000
15000US160010022211,"Block Group 1, Ada, ID",2855.000000000000000,402.000000000000000,2718.000000000000000,402.000000000000000,137.000000000000000,98.000000000000000
15000US160010022212,"Block Group 2, Ada, ID",1758.000000000000000,420.000000000000000,1758.000000000000000,420.000000000000000,0.000000000000000,11.000000000000000
15000US160010022213,"Block Group 3, Ada, ID",3995.000000000000000,631.000000000000000,3785.000000000000000,579.000000000000000,210.000000000000000,209.000000000000000
15000US160010022221,"Block Group 1, Ada, ID",5732.000000000000000,445.000000000000000,5352.000000000000000,459.000000000000000,380.000000000000000,200.000000000000000
15000US160010022231,"Block Group 1, Ada, ID",4090.000000000000000,280.000000000000000,4046.000000000000000,281.000000000000000,44.000000000000000,41.000000000000000
15000US160010022241,"Block Group 1, Ada, ID",1396.000000000000000,447.000000000000000,1117.000000000000000,317.000000000000000,279.000000000000000,388.000000000000000
15000US160010022242,"Block Group 2, Ada, ID",3770.000000000000000,612.000000000000000,3306.000000000000000,486.000000000000000,464.000000000000000,462.000000000000000
15000US160010022243,"Block Group 3, Ada, ID",1134.000000000000000,241.000000000000000,1134.000000000000000,241.000000000000000,0.000000000000000,11.000000000000000
15000US160010023021,"Block Group 1, Ada, ID",1420.000000000000000,483.000000000000000,1391.000000000000000,478.000000000000000,29.000000000000000,39.000000000000000
15000US160010023022,"Block Group 2, Ada, ID",3473.000000000000000,722.000000000000000,2617.000000000000000,560.000000000000000,856.000000000000000,522.000000000000000
15000US160010023023,"Block Group 3, Ada, ID",1254.000000000000000,373.000000000000000,1254.000000000000000,373.000000000000000,0.000000000000000,11.000000000000000
15000US160010023024,"Block Group 4, Ada, ID",2462.000000000000000,506.000000000000000,2192.000000000000000,477.000000000000000,270.000000000000000,305.000000000000000
15000US160010023101,"Block Group 1, Ada, ID",2049.000000000000000,583.000000000000000,1974.000000000000000,597.000000000000000,75.000000000000000,68.000000000000000
15000US160010023102,"Block Group 2, Ada, ID",2669.000000000000000,551.000000000000000,2137.000000000000000,518.000000000000000,532.000000000000000,294.000000000000000
15000US160010023103,"Block Group 3, Ada, ID",2812.000000000000000,572.000000000000000,2564.000000000000000,527.000000000000000,248.000000000000000,196.000000000000000
15000US160010023104,"Block Group 4, Ada, ID",1688.000000000000000,375.000000000000000,1517.000000000000000,350.000000000000000,171.000000000000000,140.000000000000000
15000US160010023121,"Block Group 1, Ada, ID",2775.000000000000000,389.000000000000000,2567.000000000000000,381.000000000000000,208.000000000000000,142.000000000000000
15000US160010023122,"Block Group 2, Ada, ID",2016.000000000000000,357.000000000000000,1649.000000000000000,350.000000000000000,367.000000000000000,187.000000000000000
15000US160010023131,"Block Group 1, Ada, ID",2702.000000000000000,352.000000000000000,2281.000000000000000,340.000000000000000,421.000000000000000,236.000000000000000
15000US160010023132,"Block Group 2, Ada, ID",1377.000000000000000,292.000000000000000,1236.000000000000000,301.000000000000000,141.000000000000000,118.000000000000000
15000US160010024101,"Block Group 1, Ada, ID",1483.000000000000000,436.000000000000000,1359.000000000000000,427.000000000000000,124.000000000000000,151.000000000000000
15000US160010024102,"Block Group 2, Ada, ID",2019.000000000000000,481.000000000000000,1946.000000000000000,465.000000000000000,73.000000000000000,70.000000000000000
15000US160010024103,"Block Group 3, Ada, ID",1427.000000000000000,388.000000000000000,1286.000000000000000,381.000000000000000,141.000000000000000,209.000000000000000
15000US160010024104,"Block Group 4, Ada, ID",2214.000000000000000,468.000000000000000,2154.000000000000000,479.000000000000000,60.000000000000000,59.000000000000000
15000US160010024111,"Block Group 1, Ada, ID",1388.000000000000000,311.000000000000000,1302.000000000000000,291.000000000000000,86.000000000000000,119.000000000000000
15000US160010024112,"Block Group 2, Ada, ID",1488.000000000000000,363.000000000000000,1456.000000000000000,363.000000000000000,32.000000000000000,48.000000000000000
15000US160010024113,"Block Group 3, Ada, ID",2293.000000000000000,332.000000000000000,2095.000000000000000,312.000000000000000,198.000000000000000,168.000000000000000
15000US160010024121,"Block Group 1, Ada, ID",1533.000000000000000,276.000000000000000,1425.000000000000000,266.000000000000000,108.000000000000000,92.000000000000000
15000US160010024122,"Block Group 2, Ada, ID",1774.000000000000000,239.000000000000000,1666.000000000000000,233.000000000000000,108.000000000000000,81.000000000000000
15000US160010024131,"Block Group 1, Ada, ID",2958.000000000000000,485.000000000000000,2507.000000000000000,453.000000000000000,451.000000000000000,317.000000000000000
15000US160010024132,"Block Group 2, Ada, ID",2572.000000000000000,421.000000000000000,2558.000000000000000,415.000000000000000,14.000000000000000,23.000000000000000
15000US160010024133,"Block Group 3, Ada, ID",1797.000000000000000,333.000000000000000,1730.000000000000000,344.000000000000000,67.000000000000000,63.000000000000000
15000US160010024134,"Block Group 4, Ada, ID",1215.000000000000000,354.000000000000000,1099.000000000000000,290.000000000000000,116.000000000000000,116.000000000000000
15000US160010101001,"Block Group 1, Ada, ID",5465.000000000000000,386.000000000000000,5403.000000000000000,393.000000000000000,62.000000000000000,64.000000000000000
15000US160010102011,"Block Group 1, Ada, ID",1826.000000000000000,480.000000000000000,1826.000000000000000,480.000000000000000,0.000000000000000,11.000000000000000
15000US160010102012,"Block Group 2, Ada, ID",5778.000000000000000,542.000000000000000,5408.000000000000000,515.000000000000000,370.000000000000000,216.000000000000000
15000US160010102013,"Block Group 3, Ada, ID",1639.000000000000000,416.000000000000000,1432.000000000000000,408.000000000000000,207.000000000000000,172.000000000000000
15000US160010102211,"Block Group 1, Ada, ID",5417.000000000000000,504.000000000000000,5114.000000000000000,520.000000000000000,303.000000000000000,170.000000000000000
15000US160010102212,"Block Group 2, Ada, ID",1276.000000000000000,371.000000000000000,1245.000000000000000,372.000000000000000,31.000000000000000,35.000000000000000
15000US160010102231,"Block Group 1, Ada, ID",2146.000000000000000,329.000000000000000,2095.000000000000000,314.000000000000000,51.000000000000000,51.000000000000000
15000US160010102232,"Block Group 2, Ada, ID",4021.000000000000000,451.000000000000000,3859.000000000000000,455.000000000000000,162.000000000000000,130.000000000000000
15000US160010102241,"Block Group 1, Ada, ID",4421.000000000000000,378.000000000000000,4181.000000000000000,430.000000000000000,240.000000000000000,213.000000000000000
15000US160010102251,"Block Group 1, Ada, ID",3465.000000000000000,480.000000000000000,3220.000000000000000,468.000000000000000,245.000000000000000,168.000000000000000
15000US160010102252,"Block Group 2, Ada, ID",3761.000000000000000,689.000000000000000,3690.000000000000000,693.000000000000000,71.000000000000000,65.000000000000000
15000US160010102253,"Block Group 3, Ada, ID",1175.000000000000000,260.000000000000000,1083.000000000000000,259.000000000000000,92.000000000000000,97.000000000000000
15000US160010103131,"Block Group 1, Ada, ID",4530.000000000000000,965.000000000000000,4274.000000000000000,921.000000000000000,256.000000000000000,246.000000000000000
15000US160010103132,"Block Group 2, Ada, ID",3930.000000000000000,822.000000000000000,3366.000000000000000,816.000000000000000,564.000000000000000,221.000000000000000
15000US160010103133,"Block Group 3, Ada, ID",10324.000000000000000,1327.000000000000000,9754.000000000000000,1310.000000000000000,570.000000000000000,301.000000000000000
15000US160010103211,"Block Group 1, Ada, ID",4317.000000000000000,537.000000000000000,4117.000000000000000,528.000000000000000,200.000000000000000,172.000000000000000
15000US160010103212,"Block Group 2, Ada, ID",2169.000000000000000,410.000000000000000,2001.000000000000000,411.000000000000000,168.000000000000000,127.000000000000000
15000US160010103221,"Block Group 1, Ada, ID",1744.000000000000000,415.000000000000000,1651.000000000000000,395.000000000000000,93.000000000000000,85.000000000000000
15000US160010103222,"Block Group 2, Ada, ID",2001.000000000000000,535.000000000000000,1617.000000000000000,408.000000000000000,384.000000000000000,415.000000000000000
15000US160010103223,"Block Group 3, Ada, ID",3349.000000000000000,659.000000000000000,3195.000000000000000,653.000000000000000,154.000000000000000,128.000000000000000
15000US160010103311,"Block Group 1, Ada, ID",9840.000000000000000,1109.000000000000000,9500.000000000000000,1064.000000000000000,340.000000000000000,250.000000000000000
15000US160010103312,"Block Group 2, Ada, ID",3459.000000000000000,894.000000000000000,3411.000000000000000,891.000000000000000,48.000000000000000,78.000000000000000
15000US160010103313,"Block Group 3, Ada, ID",5899.000000000000000,1000.000000000000000,5882.000000000000000,998.000000000000000,17.000000000000000,30.000000000000000
15000US160010103321,"Block Group 1, Ada, ID",11032.000000000000000,716.000000000000000,10010.000000000000000,779.000000000000000,1022.000000000000000,382.000000000000000
15000US160010103322,"Block Group 2, Ada, ID",1521.000000000000000,414.000000000000000,1510.000000000000000,416.000000000000000,11.000000000000000,18.000000000000000
15000US160010103331,"Block Group 1, Ada, ID",2354.000000000000000,469.000000000000000,1996.000000000000000,439.000000000000000,358.000000000000000,318.000000000000000
15000US160010103332,"Block Group 2, Ada, ID",2781.000000000000000,685.000000000000000,2681.000000000000000,676.000000000000000,100.000000000000000,164.000000000000000
15000US160010103333,"Block Group 3, Ada, ID",2993.000000000000000,488.000000000000000,2940.000000000000000,493.000000000000000,53.000000000000000,78.000000000000000
15000US160010103334,"Block Group 4, Ada, ID",2972.000000000000000,557.000000000000000,2748.000000000000000,549.000000000000000,224.000000000000000,151.000000000000000
15000US160010103341,"Block Group 1, Ada, ID",3069.000000000000000,542.000000000000000,2794.000000000000000,491.000000000000000,275.000000000000000,198.000000000000000
15000US160010103342,"Block Group 2, Ada, ID",3327.000000000000000,600.000000000000000,3173.000000000000000,593.000000000000000,154.000000000000000,168.000000000000000
15000US160010103351,"Block Group 1, Ada, ID",10545.000000000000000,1363.000000000000000,9995.000000000000000,1393.000000000000000,550.000000000000000,304.000000000000000
15000US160010103352,"Block Group 2, Ada, ID",2634.000000000000000,743.000000000000000,2556.000000000000000,754.000000000000000,78.000000000000000,85.000000000000000
15000US160010103353,"Block Group 3, Ada, ID",5485.000000000000000,1164.000000000000000,5143.000000000000000,1078.000000000000000,342.000000000000000,249.000000000000000
15000US160010103354,"Block Group 4, Ada, ID",2697.000000000000000,661.000000000000000,2628.000000000000000,661.000000000000000,69.000000000000000,72.000000000000000
15000US160010104011,"Block Group 1, Ada, ID",2797.000000000000000,1091.000000000000000,2750.000000000000000,1089.000000000000000,47.000000000000000,77.000000000000000
15000US160010104012,"Block Group 2, Ada, ID",9550.000000000000000,2159.000000000000000,8762.000000000000000,2218.000000000000000,788.000000000000000,504.000000000000000
15000US160010104013,"Block Group 3, Ada, ID",4561.000000000000000,1028.000000000000000,4391.000000000000000,1031.000000000000000,170.000000000000000,143.000000000000000
15000US160010104014,"Block Group 4, Ada, ID",3768.000000000000000,716.000000000000000,3353.000000000000000,765.000000000000000,415.000000000000000,392.000000000000000
15000US160010104021,"Block Group 1, Ada, ID",9128.000000000000000,943.000000000000000,8459.000000000000000,956.000000000000000,669.000000000000000,291.000000000000000
15000US160010104022,"Block Group 2, Ada, ID",2256.000000000000000,536.000000000000000,2133.000000000000000,530.000000000000000,123.000000000000000,117.000000000000000
15000US160010105011,"Block Group 1, Ada, ID",6312.000000000000000,533.000000000000000,5050.000000000000000,441.000000000000000,1262.000000000000000,277.000000000000000
15000US160010105031,"Block Group 1, Ada, ID",4377.000000000000000,574.000000000000000,3624.000000000000000,402.000000000000000,753.000000000000000,525.000000000000000
15000US160010105041,"Block Group 1, Ada, ID",4247.000000000000000,682.000000000000000,4133.000000000000000,663.000000000000000,114.000000000000000,103.000000000000000
15000US160010105042,"Block Group 2, Ada, ID",2783.000000000000000,531.000000000000000,2569.000000000000000,517.000000000000000,214.000000000000000,208.000000000000000
15000US160270201001,"Block Group 1, Canyon, ID",1067.000000000000000,142.000000000000000,972.000000000000000,143.000000000000000,95.000000000000000,68.000000000000000
15000US160270202001,"Block Group 1, Canyon, ID",1186.000000000000000,392.000000000000000,351.000000000000000,156.000000000000000,835.000000000000000,382.000000000000000
15000US160270202002,"Block Group 2, Canyon, ID",1728.000000000000000,324.000000000000000,904.000000000000000,269.000000000000000,824.000000000000000,279.000000000000000
15000US160270202003,"Block Group 3, Canyon, ID",1185.000000000000000,358.000000000000000,797.000000000000000,279.000000000000000,388.000000000000000,260.000000000000000
15000US160270203001,"Block Group 1, Canyon, ID",680.000000000000000,206.000000000000000,529.000000000000000,171.000000000000000,151.000000000000000,129.000000000000000
15000US160270203002,"Block Group 2, Canyon, ID",876.000000000000000,234.000000000000000,641.000000000000000,202.000000000000000,235.000000000000000,201.000000000000000
15000US160270203003,"Block Group 3, Canyon, ID",712.000000000000000,232.000000000000000,603.000000000000000,221.000000000000000,109.000000000000000,93.000000000000000
15000US160270203004,"Block Group 4, Canyon, ID",1977.000000000000000,573.000000000000000,1101.000000000000000,306.000000000000000,876.000000000000000,578.000000000000000
15000US160270204011,"Block Group 1, Canyon, ID",845.000000000000000,337.000000000000000,575.000000000000000,209.000000000000000,270.000000000000000,288.000000000000000
15000US160270204012,"Block Group 2, Canyon, ID",6328.000000000000000,933.000000000000000,4681.000000000000000,669.000000000000000,1647.000000000000000,816.000000000000000
15000US160270204013,"Block Group 3, Canyon, ID",1262.000000000000000,430.000000000000000,889.000000000000000,380.000000000000000,373.000000000000000,317.000000000000000
15000US160270204014,"Block Group 4, Canyon, ID",888.000000000000000,425.000000000000000,261.000000000000000,144.000000000000000,627.000000000000000,476.000000000000000
15000US160270204021,"Block Group 1, Canyon, ID",1294.000000000000000,451.000000000000000,1205.000000000000000,447.000000000000000,89.000000000000000,90.000000000000000
15000US160270204022,"Block Group 2, Canyon, ID",641.000000000000000,200.000000000000000,546.000000000000000,180.000000000000000,95.000000000000000,131.000000000000000
15000US160270204023,"Block Group 3, Canyon, ID",602.000000000000000,255.000000000000000,435.000000000000000,166.000000000000000,167.000000000000000,171.000000000000000
15000US160270204024,"Block Group 4, Canyon, ID",876.000000000000000,249.000000000000000,492.000000000000000,186.000000000000000,384.000000000000000,232.000000000000000
15000US160270204025,"Block Group 5, Canyon, ID",1953.000000000000000,449.000000000000000,1668.000000000000000,395.000000000000000,285.000000000000000,177.000000000000000
15000US160270205011,"Block Group 1, Canyon, ID",1848.000000000000000,328.000000000000000,1520.000000000000000,292.000000000000000,328.000000000000000,171.000000000000000
15000US160270205012,"Block Group 2, Canyon, ID",1752.000000000000000,392.000000000000000,1235.000000000000000,321.000000000000000,517.000000000000000,340.000000000000000
15000US160270205031,"Block Group 1, Canyon, ID",3187.000000000000000,460.000000000000000,2609.000000000000000,408.000000000000000,578.000000000000000,167.000000000000000
15000US160270205041,"Block Group 1, Canyon, ID",1605.000000000000000,395.000000000000000,1546.000000000000000,384.000000000000000,59.000000000000000,42.000000000000000
