geoid,name,B25002001,B25002001e,B25002002,B25002002e,B25002003,B25002003e
15000US160010008023,"Block Group 3, Ada, ID",665.000000000000000,120.000000000000000,652.000000000000000,120.000000000000000,13.000000000000000,20.000000000000000
15000US160010008024,"Block Group 4, Ada, ID",1333.000000000000000,117.000000000000000,1220.000000000000000,119.000000000000000,113.000000000000000,91.000000000000000
15000US160010008031,"Block Group 1, Ada, ID",475.000000000000000,59.000000000000000,475.000000000000000,59.000000000000000,0.000000000000000,11.000000000000000
15000US160010008032,"Block Group 2, Ada, ID",388.000000000000000,70.000000000000000,360.000000000000000,64.000000000000000,28.000000000000000,43.000000000000000
15000US160010008033,"Block Group 3, Ada, ID",392.000000000000000,58.000000000000000,392.000000000000000,58.000000000000000,0.000000000000000,11.000000000000000
15000US160010008034,"Block Group 4, Ada, ID",673.000000000000000,82.000000000000000,673.000000000000000,82.000000000000000,0.000000000000000,11.000000000000000
15000US160010008041,"Block Group 1, Ada, ID",1687.000000000000000,181.000000000000000,1517.000000000000000,203.000000000000000,170.000000000000000,125.000000000000000
15000US160010008042,"Block Group 2, Ada, ID",1138.000000000000000,168.000000000000000,1063.000000000000000,168.000000000000000,75.000000000000000,83.000000000000000
15000US160010008043,"Block Group 3, Ada, ID",781.000000000000000,155.000000000000000,724.000000000000000,149.000000000000000,57.000000000000000,70.000000000000000
15000US160010008051,"Block Group 1, Ada, ID",915.000000000000000,91.000000000000000,915.000000000000000,91.000000000000000,0.000000000000000,11.000000000000000
15000US160010008052,"Block Group 2, Ada, ID",366.000000000000000,84.000000000000000,354.000000000000000,84.000000000000000,12.000000000000000,22.000000000000000
15000US160010009001,"Block Group 1, Ada, ID",551.000000000000000,152.000000000000000,551.000000000000000,152.000000000000000,0.000000000000000,11.000000000000000
15000US160010009002,"Block Group 2, Ada, ID",297.000000000000000,89.000000000000000,297.000000000000000,89.000000000000000,0.000000000000000,11.000000000000000
15000US160010009003,"Block Group 3, Ada, ID",637.000000000000000,144.000000000000000,637.000000000000000,144.000000000000000,0.000000000000000,11.000000000000000
15000US160010009004,"Block Group 4, Ada, ID",629.000000000000000,120.000000000000000,617.000000000000000,119.000000000000000,12.000000000000000,18.000000000000000
15000US160010010001,"Block Group 1, Ada, ID",1064.000000000000000,163.000000000000000,1018.000000000000000,163.000000000000000,46.000000000000000,74.000000000000000
15000US160010010002,"Block Group 2, Ada, ID",969.000000000000000,148.000000000000000,911.000000000000000,145.000000000000000,58.000000000000000,70.000000000000000
15000US160010010003,"Block Group 3, Ada, ID",917.000000000000000,167.000000000000000,743.000000000000000,152.000000000000000,174.000000000000000,135.000000000000000
15000US160010010004,"Block Group 4, Ada, ID",306.000000000000000,73.000000000000000,306.000000000000000,73.000000000000000,0.000000000000000,11.000000000000000
15000US160010011001,"Block Group 1, Ada, ID",693.000000000000000,133.000000000000000,629.000000000000000,125.000000000000000,64.000000000000000,65.000000000000000
15000US160010011002,"Block Group 2, Ada, ID",656.000000000000000,150.000000000000000,575.000000000000000,139.000000000000000,81.000000000000000,86.000000000000000
15000US160010011003,"Block Group 3, Ada, ID",419.000000000000000,103.000000000000000,419.000000000000000,103.000000000000000,0.000000000000000,11.000000000000000
15000US160010012011,"Block Group 1, Ada, ID",858.000000000000000,73.000000000000000,821.000000000000000,79.000000000000000,37.000000000000000,45.000000000000000
15000US160010012012,"Block Group 2, Ada, ID",637.000000000000000,66.000000000000000,626.000000000000000,67.000000000000000,11.000000000000000,17.000000000000000
15000US160010012021,"Block Group 1, Ada, ID",546.000000000000000,124.000000000000000,533.000000000000000,125.000000000000000,13.000000000000000,21.000000000000000
15000US160010012022,"Block Group 2, Ada, ID",1471.000000000000000,194.000000000000000,1471.000000000000000,194.000000000000000,0.000000000000000,11.000000000000000
15000US160010012023,"Block Group 3, Ada, ID",1524.000000000000000,211.000000000000000,1150.000000000000000,195.000000000000000,374.000000000000000,191.000000000000000
15000US160010014001,"Block Group 1, Ada, ID",768.000000000000000,147.000000000000000,725.000000000000000,141.000000000000000,43.000000000000000,69.000000000000000
15000US160010014002,"Block Group 2, Ada, ID",547.000000000000000,107.000000000000000,547.000000000000000,107.000000000000000,0.000000000000000,11.000000000000000
15000US160010014003,"Block Group 3, Ada, ID",587.000000000000000,117.000000000000000,550.000000000000000,119.000000000000000,37.000000000000000,58.000000000000000
15000US160010014004,"Block Group 4, Ada, ID",918.000000000000000,162.000000000000000,906.000000000000000,161.000000000000000,12.000000000000000,20.000000000000000
15000US160010015001,"Block Group 1, Ada, ID",729.000000000000000,97.000000000000000,651.000000000000000,89.000000000000000,78.000000000000000,89.000000000000000
15000US160010015002,"Block Group 2, Ada, ID",437.000000000000000,80.000000000000000,437.000000000000000,80.000000000000000,0.000000000000000,11.000000000000000
15000US160010015003,"Block Group 3, Ada, ID",560.000000000000000,82.000000000000000,534.000000000000000,76.000000000000000,26.000000000000000,42.000000000000000
15000US160010016001,"Block Group 1, Ada, ID",588.000000000000000,86.000000000000000,521.000000000000000,84.000000000000000,67.000000000000000,49.000000000000000
15000US160010016002,"Block Group 2, Ada, ID",959.000000000000000,93.000000000000000,908.000000000000000,89.000000000000000,51.000000000000000,53.000000000000000
15000US160010016003,"Block Group 3, Ada, ID",465.000000000000000,72.000000000000000,455.000000000000000,73.000000000000000,10.000000000000000,16.000000000000000
15000US160010017001,"Block Group 1, Ada, ID",318.000000000000000,81.000000000000000,318.000000000000000,81.000000000000000,0.000000000000000,11.000000000000000
15000US160010017002,"Block Group 2, Ada, ID",682.000000000000000,137.000000000000000,605.000000000000000,128.000000000000000,77.000000000000000,81.000000000000000
15000US160010017003,"Block Group 3, Ada, ID",833.000000000000000,164.000000000000000,703.000000000000000,159.000000000000000,130.000000000000000,108.000000000000000
15000US160010017004,"Block Group 4, Ada, ID",811.000000000000000,115.000000000000000,710.000000000000000,113.000000000000000,101.000000000000000,88.000000000000000
15000US160010018001,"Block Group 1, Ada, ID",530.000000000000000,86.000000000000000,530.000000000000000,86.000000000000000,0.000000000000000,11.000000000000000
15000US160010018002,"Block Group 2, Ada, ID",656.000000000000000,88.000000000000000,621.000000000000000,79.000000000000000,35.000000000000000,51.000000000000000
15000US160010018003,"Block Group 3, Ada, ID",794.000000000000000,112.000000000000000,767.000000000000000,112.000000000000000,27.000000000000000,37.000000000000000
15000US160010019001,"Block Group 1, Ada, ID",1296.000000000000000,111.000000000000000,1251.000000000000000,121.000000000000000,45.000000000000000,71.000000000000000
15000US160010019002,"Block Group 2, Ada, ID",363.000000000000000,82.000000000000000,363.000000000000000,82.000000000000000,0.000000000000000,11.000000000000000
15000US160010019003,"Block Group 3, Ada, ID",530.000000000000000,108.000000000000000,530.000000000000000,108.000000000000000,0.000000000000000,11.000000000000000
15000US160010020001,"Block Group 1, Ada, ID",276.000000000000000,70.000000000000000,276.000000000000000,70.000000000000000,0.000000000000000,11.000000000000000
15000US160010020002,"Block Group 2, Ada, ID",996.000000000000000,132.000000000000000,869.000000000000000,143.000000000000000,127.000000000000000,106.000000000000000
15000US160010020003,"Block Group 3, Ada, ID",533.000000000000000,115.000000000000000,385.000000000000000,108.000000000000000,148.000000000000000,104.000000000000000
15000US160010020004,"Block Group 4, Ada, ID",447.000000000000000,102.000000000000000,447.000000000000000,102.000000000000000,0.000000000000000,11.000000000000000
15000US160010021001,"Block Group 1, Ada, ID",204.000000000000000,56.000000000000000,204.000000000000000,56.000000000000000,0.000000000000000,11.000000000000000
15000US160010021002,"Block Group 2, Ada, ID",730.000000000000000,57.000000000000000,730.000000000000000,57.000000000000000,0.000000000000000,11.000000000000000
15000US160010022211,"Block Group 1, Ada, ID",953.000000000000000,102.000000000000000,940.000000000000000,104.000000000000000,13.000000000000000,20.000000000000000
15000US160010022212,"Block Group 2, Ada, ID",653.000000000000000,115.000000000000000,575.000000000000000,107.000000000000000,78.000000000000000,76.000000000000000
15000US160010022213,"Block Group 3, Ada, ID",1537.000000000000000,173.000000000000000,1420.000000000000000,172.000000000000000,117.000000000000000,101.000000000000000
15000US160010022221,"Block Group 1, Ada, ID",2124.000000000000000,159.000000000000000,2007.000000000000000,167.000000000000000,117.000000000000000,78.000000000000000
15000US160010022231,"Block Group 1, Ada, ID",1503.000000000000000,32.000000000000000,1415.000000000000000,87.000000000000000,88.000000000000000,82.000000000000000
15000US160010022241,"Block Group 1, Ada, ID",421.000000000000000,80.000000000000000,421.000000000000000,80.000000000000000,0.000000000000000,11.000000000000000
15000US160010022242,"Block Group 2, Ada, ID",1240.000000000000000,125.000000000000000,1240.000000000000000,125.000000000000000,0.000000000000000,11.000000000000000
15000US160010022243,"Block Group 3, Ada, ID",488.000000000000000,100.000000000000000,488.000000000000000,100.000000000000000,0.000000000000000,11.000000000000000
15000US160010023021,"Block Group 1, Ada, ID",515.000000000000000,128.000000000000000,472.000000000000000,116.000000000000000,43.000000000000000,70.000000000000000
15000US160010023022,"Block Group 2, Ada, ID",1546.000000000000000,189.000000000000000,1420.000000000000000,180.000000000000000,126.000000000000000,113.000000000000000
15000US160010023023,"Block Group 3, Ada, ID",428.000000000000000,71.000000000000000,428.000000000000000,71.000000000000000,0.000000000000000,11.000000000000000
15000US160010023024,"Block Group 4, Ada, ID",1031.000000000000000,159.000000000000000,958.000000000000000,151.000000000000000,73.000000000000000,79.000000000000000
15000US160010023101,"Block Group 1, Ada, ID",820.000000000000000,164.000000000000000,679.000000000000000,139.000000000000000,141.000000000000000,126.000000000000000
15000US160010023102,"Block Group 2, Ada, ID",1410.000000000000000,190.000000000000000,1233.000000000000000,204.000000000000000,177.000000000000000,133.000000000000000
15000US160010023103,"Block Group 3, Ada, ID",958.000000000000000,127.000000000000000,906.000000000000000,122.000000000000000,52.000000000000000,66.000000000000000
15000US160010023104,"Block Group 4, Ada, ID",706.000000000000000,119.000000000000000,693.000000000000000,120.000000000000000,13.000000000000000,21.000000000000000
15000US160010023121,"Block Group 1, Ada, ID",1383.000000000000000,131.000000000000000,1368.000000000000000,137.000000000000000,15.000000000000000,26.000000000000000
15000US160010023122,"Block Group 2, Ada, ID",997.000000000000000,135.000000000000000,902.000000000000000,136.000000000000000,95.000000000000000,99.000000000000000
15000US160010023131,"Block Group 1, Ada, ID",1009.000000000000000,113.000000000000000,984.000000000000000,118.000000000000000,25.000000000000000,40.000000000000000
15000US160010023132,"Block Group 2, Ada, ID",588.000000000000000,89.000000000000000,579.000000000000000,91.000000000000000,9.000000000000000,14.000000000000000
15000US160010024101,"Block Group 1, Ada, ID",563.000000000000000,99.000000000000000,525.000000000000000,88.000000000000000,38.000000000000000,65.000000000000000
15000US160010024102,"Block Group 2, Ada, ID",909.000000000000000,162.000000000000000,749.000000000000000,156.000000000000000,160.000000000000000,123.000000000000000
15000US160010024103,"Block Group 3, Ada, ID",496.000000000000000,109.000000000000000,496.000000000000000,109.000000000000000,0.000000000000000,11.000000000000000
15000US160010024104,"Block Group 4, Ada, ID",874.000000000000000,138.000000000000000,823.000000000000000,137.000000000000000,51.000000000000000,63.000000000000000
15000US160010024111,"Block Group 1, Ada, ID",553.000000000000000,81.000000000000000,553.000000000000000,81.000000000000000,0.000000000000000,11.000000000000000
15000US160010024112,"Block Group 2, Ada, ID",553.000000000000000,101.000000000000000,544.000000000000000,103.000000000000000,9.000000000000000,14.000000000000000
15000US160010024113,"Block Group 3, Ada, ID",963.000000000000000,112.000000000000000,905.000000000000000,117.000000000000000,58.000000000000000,63.000000000000000
15000US160010024121,"Block Group 1, Ada, ID",671.000000000000000,118.000000000000000,671.000000000000000,118.000000000000000,0.000000000000000,11.000000000000000
15000US160010024122,"Block Group 2, Ada, ID",956.000000000000000,123.000000000000000,911.000000000000000,126.000000000000000,45.000000000000000,43.000000000000000
15000US160010024131,"Block Group 1, Ada, ID",1008.000000000000000,125.000000000000000,1008.000000000000000,125.000000000000000,0.000000000000000,11.000000000000000
15000US160010024132,"Block Group 2, Ada, ID",954.000000000000000,115.000000000000000,895.000000000000000,114.000000000000000,59.000000000000000,68.000000000000000
15000US160010024133,"Block Group 3, Ada, ID",783.000000000000000,120.000000000000000,748.000000000000000,121.000000000000000,35.000000000000000,53.000000000000000
15000US160010024134,"Block Group 4, Ada, ID",363.000000000000000,69.000000000000000,363.000000000000000,69.000000000000000,0.000000000000000,11.000000000000000
15000US160010101001,"Block Group 1, Ada, ID",2232.000000000000000,119.000000000000000,2012.000000000000000,132.000000000000000,220.000000000000000,107.000000000000000
15000US160010102011,"Block Group 1, Ada, ID",765.000000000000000,141.000000000000000,669.000000000000000,142.000000000000000,96.000000000000000,90.000000000000000
15000US160010102012,"Block Group 2, Ada, ID",1975.000000000000000,196.000000000000000,1824.000000000000000,157.000000000000000,151.000000000000000,106.000000000000000
15000US160010102013,"Block Group 3, Ada, ID",633.000000000000000,143.000000000000000,536.000000000000000,123.000000000000000,97.000000000000000,81.000000000000000
15000US160010102211,"Block Group 1, Ada, ID",1852.000000000000000,176.000000000000000,1786.000000000000000,168.000000000000000,66.000000000000000,76.000000000000000
15000US160010102212,"Block Group 2, Ada, ID",500.000000000000000,124.000000000000000,500.000000000000000,124.000000000000000,0.000000000000000,11.000000000000000
15000US160010102231,"Block Group 1, Ada, ID",1005.000000000000000,119.000000000000000,960.000000000000000,119.000000000000000,45.000000000000000,69.000000000000000
15000US160010102232,"Block Group 2, Ada, ID",1717.000000000000000,143.000000000000000,1686.000000000000000,144.000000000000000,31.000000000000000,34.000000000000000
15000US160010102241,"Block Group 1, Ada, ID",1478.000000000000000,85.000000000000000,1473.000000000000000,84.000000000000000,5.000000000000000,10.000000000000000
15000US160010102251,"Block Group 1, Ada, ID",1318.000000000000000,210.000000000000000,1233.000000000000000,175.000000000000000,85.000000000000000,94.000000000000000
15000US160010102252,"Block Group 2, Ada, ID",1468.000000000000000,181.000000000000000,1411.000000000000000,177.000000000000000,57.000000000000000,60.000000000000000
15000US160010102253,"Block Group 3, Ada, ID",556.000000000000000,109.000000000000000,556.000000000000000,109.000000000000000,0.000000000000000,11.000000000000000
15000US160010103131,"Block Group 1, Ada, ID",1545.000000000000000,253.000000000000000,1363.000000000000000,232.000000000000000,182.000000000000000,208.000000000000000
15000US160010103132,"Block Group 2, Ada, ID",1525.000000000000000,284.000000000000000,1358.000000000000000,258.000000000000000,167.000000000000000,194.000000000000000
15000US160010103133,"Block Group 3, Ada, ID",3816.000000000000000,378.000000000000000,3723.000000000000000,377.000000000000000,93.000000000000000,95.000000000000000
15000US160010103211,"Block Group 1, Ada, ID",1846.000000000000000,159.000000000000000,1677.000000000000000,157.000000000000000,169.000000000000000,124.000000000000000
15000US160010103212,"Block Group 2, Ada, ID",1036.000000000000000,148.000000000000000,895.000000000000000,126.000000000000000,141.000000000000000,109.000000000000000
15000US160010103221,"Block Group 1, Ada, ID",779.000000000000000,151.000000000000000,724.000000000000000,141.000000000000000,55.000000000000000,90.000000000000000
15000US160010103222,"Block Group 2, Ada, ID",824.000000000000000,144.000000000000000,824.000000000000000,144.000000000000000,0.000000000000000,11.000000000000000
15000US160010103223,"Block Group 3, Ada, ID",1295.000000000000000,166.000000000000000,1170.000000000000000,199.000000000000000,125.000000000000000,137.000000000000000
15000US160010103311,"Block Group 1, Ada, ID",3536.000000000000000,363.000000000000000,3326.000000000000000,358.000000000000000,210.000000000000000,134.000000000000000
15000US160010103312,"Block Group 2, Ada, ID",1159.000000000000000,264.000000000000000,1159.000000000000000,264.000000000000000,0.000000000000000,11.000000000000000
15000US160010103313,"Block Group 3, Ada, ID",2069.000000000000000,263.000000000000000,1967.000000000000000,289.000000000000000,102.000000000000000,123.000000000000000
15000US160010103321,"Block Group 1, Ada, ID",3483.000000000000000,179.000000000000000,3387.000000000000000,189.000000000000000,96.000000000000000,88.000000000000000
15000US160010103322,"Block Group 2, Ada, ID",671.000000000000000,126.000000000000000,554.000000000000000,106.000000000000000,117.000000000000000,104.000000000000000
15000US160010103331,"Block Group 1, Ada, ID",1146.000000000000000,177.000000000000000,1101.000000000000000,172.000000000000000,45.000000000000000,72.000000000000000
15000US160010103332,"Block Group 2, Ada, ID",990.000000000000000,166.000000000000000,950.000000000000000,172.000000000000000,40.000000000000000,64.000000000000000
15000US160010103333,"Block Group 3, Ada, ID",1037.000000000000000,144.000000000000000,964.000000000000000,142.000000000000000,73.000000000000000,82.000000000000000
15000US160010103334,"Block Group 4, Ada, ID",990.000000000000000,187.000000000000000,990.000000000000000,187.000000000000000,0.000000000000000,11.000000000000000
15000US160010103341,"Block Group 1, Ada, ID",1042.000000000000000,143.000000000000000,1001.000000000000000,139.000000000000000,41.000000000000000,65.000000000000000
15000US160010103342,"Block Group 2, Ada, ID",1158.000000000000000,135.000000000000000,1056.000000000000000,144.000000000000000,102.000000000000000,99.000000000000000
15000US160010103351,"Block Group 1, Ada, ID",2912.000000000000000,375.000000000000000,2879.000000000000000,377.000000000000000,33.000000000000000,53.000000000000000
15000US160010103352,"Block Group 2, Ada, ID",962.000000000000000,276.000000000000000,922.000000000000000,282.000000000000000,40.000000000000000,62.000000000000000
15000US160010103353,"Block Group 3, Ada, ID",2268.000000000000000,378.000000000000000,2219.000000000000000,384.000000000000000,49.000000000000000,82.000000000000000
15000US160010103354,"Block Group 4, Ada, ID",1132.000000000000000,271.000000000000000,1132.000000000000000,271.000000000000000,0.000000000000000,11.000000000000000
15000US160010104011,"Block Group 1, Ada, ID",1036.000000000000000,275.000000000000000,992.000000000000000,277.000000000000000,44.000000000000000,71.000000000000000
15000US160010104012,"Block Group 2, Ada, ID",2759.000000000000000,327.000000000000000,2743.000000000000000,332.000000000000000,16.000000000000000,34.000000000000000
15000US160010104013,"Block Group 3, Ada, ID",1514.000000000000000,295.000000000000000,1395.000000000000000,277.000000000000000,119.000000000000000,177.000000000000000
15000US160010104014,"Block Group 4, Ada, ID",1286.000000000000000,249.000000000000000,1286.000000000000000,249.000000000000000,0.000000000000000,11.000000000000000
15000US160010104021,"Block Group 1, Ada, ID",3081.000000000000000,241.000000000000000,2886.000000000000000,241.000000000000000,195.000000000000000,132.000000000000000
15000US160010104022,"Block Group 2, Ada, ID",759.000000000000000,141.000000000000000,759.000000000000000,141.000000000000000,0.000000000000000,11.000000000000000
15000US160010105011,"Block Group 1, Ada, ID",831.000000000000000,61.000000000000000,770.000000000000000,69.000000000000000,61.000000000000000,45.000000000000000
15000US160010105031,"Block Group 1, Ada, ID",1687.000000000000000,72.000000000000000,1496.000000000000000,125.000000000000000,191.000000000000000,125.000000000000000
15000US160010105041,"Block Group 1, Ada, ID",1446.000000000000000,148.000000000000000,1405.000000000000000,142.000000000000000,41.000000000000000,64.000000000000000
15000US160010105042,"Block Group 2, Ada, ID",952.000000000000000,141.000000000000000,899.000000000000000,147.000000000000000,53.000000000000000,66.000000000000000
15000US160270201001,"Block Group 1, Canyon, ID",579.000000000000000,51.000000000000000,550.000000000000000,57.000000000000000,29.000000000000000,29.000000000000000
15000US160270202001,"Block Group 1, Canyon, ID",492.000000000000000,102.000000000000000,393.000000000000000,95.000000000000000,99.000000000000000,67.000000000000000
15000US160270202002,"Block Group 2, Canyon, ID",511.000000000000000,78.000000000000000,493.000000000000000,80.000000000000000,18.000000000000000,29.000000000000000
15000US160270202003,"Block Group 3, Canyon, ID",486.000000000000000,97.000000000000000,354.000000000000000,88.000000000000000,132.000000000000000,74.000000000000000
15000US160270203001,"Block Group 1, Canyon, ID",363.000000000000000,78.000000000000000,294.000000000000000,77.000000000000000,69.000000000000000,49.000000000000000
15000US160270203002,"Block Group 2, Canyon, ID",396.000000000000000,72.000000000000000,289.000000000000000,58.000000000000000,107.000000000000000,64.000000000000000
15000US160270203003,"Block Group 3, Canyon, ID",227.000000000000000,57.000000000000000,197.000000000000000,53.000000000000000,30.000000000000000,34.000000000000000
15000US160270203004,"Block Group 4, Canyon, ID",749.000000000000000,125.000000000000000,709.000000000000000,125.000000000000000,40.000000000000000,47.000000000000000
15000US160270204011,"Block Group 1, Canyon, ID",486.000000000000000,161.000000000000000,330.000000000000000,106.000000000000000,156.000000000000000,153.000000000000000
15000US160270204012,"Block Group 2, Canyon, ID",2041.000000000000000,191.000000000000000,1946.000000000000000,189.000000000000000,95.000000000000000,104.000000000000000
15000US160270204013,"Block Group 3, Canyon, ID",449.000000000000000,121.000000000000000,449.000000000000000,121.000000000000000,0.000000000000000,11.000000000000000
15000US160270204014,"Block Group 4, Canyon, ID",251.000000000000000,80.000000000000000,251.000000000000000,80.000000000000000,0.000000000000000,11.000000000000000
15000US160270204021,"Block Group 1, Canyon, ID",451.000000000000000,111.000000000000000,451.000000000000000,111.000000000000000,0.000000000000000,11.000000000000000
15000US160270204022,"Block Group 2, Canyon, ID",294.000000000000000,95.000000000000000,294.000000000000000,95.000000000000000,0.000000000000000,11.000000000000000
15000US160270204023,"Block Group 3, Canyon, ID",254.000000000000000,89.000000000000000,218.000000000000000,79.000000000000000,36.000000000000000,59.000000000000000
15000US160270204024,"Block Group 4, Canyon, ID",454.000000000000000,99.000000000000000,342.000000000000000,86.000000000000000,112.000000000000000,75.000000000000000
15000US160270204025,"Block Group 5, Canyon, ID",685.000000000000000,130.000000000000000,685.000000000000000,130.000000000000000,0.000000000000000,11.000000000000000
15000US160270205011,"Block Group 1, Canyon, ID",735.000000000000000,92.000000000000000,713.000000000000000,89.000000000000000,22.000000000000000,33.000000000000000
15000US160270205012,"Block Group 2, Canyon, ID",532.000000000000000,84.000000000000000,532.000000000000000,84.000000000000000,0.000000000000000,11.000000000000000
15000US160270205031,"Block Group 1, Canyon, ID",1136.000000000000000,71.000000000000000,1067.000000000000000,95.000000000000000,69.000000000000000,73.000000000000000
15000US160270205041,"Block Group 1, Canyon, ID",461.000000000000000,99.000000000000000,461.000000000000000,99.000000000000000,0.000000000000000,11.000000000000000
15000US160270205042,"Block Group 2, Canyon, ID",1349.000000000000000,129.000000000000000,1224.000000000000000,143.000000000000000,125.000000000000000,83.000000000000000
15000US160270205043,"Block Group 3, Canyon, ID",421.000000000000000,86.000000000000000,394.000000000000000,83.000000000000000,27.000000000000000,40.000000000000000
15000US160270206011,"Block Group 1, Canyon, ID",1597.000000000000000,68.000000000000000,1532.000000000000000,79.000000000000000,65.000000000000000,55.000000000000000
15000US160270206021,"Block Group 1, Canyon, ID",379.000000000000000,136.000000000000000,284.000000000000000,109.000000000000000,95.000000000000000,105.000000000000000
