geoid,name,B02001001,B02001001e,B02001002,B02001002e,B02001003,B02001003e,B02001004,B02001004e,B02001005,B02001005e,B02001006,B02001006e,B02001007,B02001007e,B02001008,B02001008e,B02001009,B02001009e,B02001010,B02001010e
15000US160010015003,"Block Group 3, Ada, ID",1271.000000000000000,187.000000000000000,1203.000000000000000,183.000000000000000,0.000000000000000,11.000000000000000,0.000000000000000,11.000000000000000,0.000000000000000,11.000000000000000,0.000000000000000,11.000000000000000,16.000000000000000,27.000000000000000,52.000000000000000,39.000000000000000,0.000000000000000,11.000000000000000,52.000000000000000,39.000000000000000
15000US160010016001,"Block Group 1, Ada, ID",1207.000000000000000,274.000000000000000,1129.000000000000000,278.000000000000000,0.000000000000000,11.000000000000000,0.000000000000000,11.000000000000000,49.000000000000000,67.000000000000000,0.000000000000000,11.000000000000000,0.000000000000000,11.000000000000000,29.000000000000000,35.000000000000000,0.000000000000000,11.000000000000000,29.000000000000000,35.000000000000000
15000US160010016002,"Block Group 2, Ada, ID",2187.000000000000000,242.000000000000000,1931.000000000000000,270.000000000000000,36.000000000000000,55.000000000000000,0.000000000000000,11.000000000000000,89.000000000000000,86.000000000000000,0.000000000000000,11.000000000000000,24.000000000000000,39.000000000000000,107.000000000000000,141.000000000000000,0.000000000000000,11.000000000000000,107.000000000000000,141.000000000000000
15000US160010016003,"Block Group 3, Ada, ID",873.000000000000000,202.000000000000000,863.000000000000000,207.000000000000000,0.000000000000000,11.000000000000000,0.000000000000000,11.000000000000000,10.000000000000000,16.000000000000000,0.000000000000000,11.000000000000000,0.000000000000000,11.000000000000000,0.000000000000000,11.000000000000000,0.000000000000000,11.000000000000000,0.000000000000000,11.000000000000000
15000US160010017001,"Block Group 1, Ada, ID",839.000000000000000,315.000000000000000,766.000000000000000,305.000000000000000,73.000000000000000,116.000000000000000,0.000000000000000,11.000000000000000,0.000000000000000,11.000000000000000,0.000000000000000,11.000000000000000,0.000000000000000,11.000000000000000,0.000000000000000,11.000000000000000,0.000000000000000,11.000000000000000,0.000000000000000,11.000000000000000
15000US160010017002,"Block Group 2, Ada, ID",1593.000000000000000,400.000000000000000,1362.000000000000000,396.000000000000000,60.000000000000000,99.000000000000000,0.000000000000000,11.000000000000000,148.000000000000000,201.000000000000000,0.000000000000000,11.000000000000000,0.000000000000000,11.000000000000000,23.000000000000000,36.000000000000000,0.000000000000000,11.000000000000000,23.000000000000000,36.000000000000000
15000US160010017003,"Block Group 3, Ada, ID",1485.000000000000000,405.000000000000000,1321.000000000000000,415.000000000000000,0.000000000000000,11.000000000000000,0.000000000000000,11.000000000000000,84.000000000000000,131.000000000000000,0.000000000000000,11.000000000000000,0.000000000000000,11.000000000000000,80.000000000000000,114.000000000000000,0.000000000000000,11.000000000000000,80.000000000000000,114.000000000000000
15000US160010017004,"Block Group 4, Ada, ID",1809.000000000000000,348.000000000000000,1361.000000000000000,307.000000000000000,0.000000000000000,11.000000000000000,0.000000000000000,11.000000000000000,153.000000000000000,170.000000000000000,0.000000000000000,11.000000000000000,143.000000000000000,78.000000000000000,152.000000000000000,105.000000000000000,24.000000000000000,41.000000000000000,128.000000000000000,105.000000000000000
15000US160010018001,"Block Group 1, Ada, ID",1346.000000000000000,303.000000000000000,1282.000000000000000,296.000000000000000,0.000000000000000,11.000000000000000,0.000000000000000,11.000000000000000,13.000000000000000,17.000000000000000,0.000000000000000,11.000000000000000,0.000000000000000,11.000000000000000,51.000000000000000,58.000000000000000,0.000000000000000,11.000000000000000,51.000000000000000,58.000000000000000
15000US160010018002,"Block Group 2, Ada, ID",1383.000000000000000,257.000000000000000,1282.000000000000000,255.000000000000000,33.000000000000000,63.000000000000000,0.000000000000000,11.000000000000000,68.000000000000000,56.000000000000000,0.000000000000000,11.000000000000000,0.000000000000000,11.000000000000000,0.000000000000000,11.000000000000000,0.000000000000000,11.000000000000000,0.000000000000000,11.000000000000000
15000US160010018003,"Block Group 3, Ada, ID",1824.000000000000000,330.000000000000000,1610.000000000000000,285.000000000000000,28.000000000000000,34.000000000000000,27.000000000000000,43.000000000000000,49.000000000000000,58.000000000000000,0.000000000000000,11.000000000000000,18.000000000000000,29.000000000000000,92.000000000000000,87.000000000000000,0.000000000000000,11.000000000000000,92.000000000000000,87.000000000000000
15000US160010019001,"Block Group 1, Ada, ID",3062.000000000000000,496.000000000000000,2677.000000000000000,458.000000000000000,44.000000000000000,73.000000000000000,62.000000000000000,82.000000000000000,50.000000000000000,49.000000000000000,0.000000000000000,11.000000000000000,38.000000000000000,63.000000000000000,191.000000000000000,151.000000000000000,14.000000000000000,35.000000000000000,177.000000000000000,148.000000000000000
15000US160010019002,"Block Group 2, Ada, ID",940.000000000000000,237.000000000000000,895.000000000000000,234.000000000000000,0.000000000000000,11.000000000000000,21.000000000000000,31.000000000000000,24.000000000000000,40.000000000000000,0.000000000000000,11.000000000000000,0.000000000000000,11.000000000000000,0.000000000000000,11.000000000000000,0.000000000000000,11.000000000000000,0.000000000000000,11.000000000000000
15000US160010019003,"Block Group 3, Ada, ID",1388.000000000000000,338.000000000000000,1208.000000000000000,316.000000000000000,27.000000000000000,46.000000000000000,0.000000000000000,11.000000000000000,46.000000000000000,52.000000000000000,0.000000000000000,11.000000000000000,0.000000000000000,11.000000000000000,107.000000000000000,91.000000000000000,13.000000000000000,20.000000000000000,94.000000000000000,87.000000000000000
15000US160010020001,"Block Group 1, Ada, ID",537.000000000000000,157.000000000000000,456.000000000000000,138.000000000000000,14.000000000000000,20.000000000000000,0.000000000000000,11.000000000000000,5.000000000000000,8.000000000000000,0.000000000000000,11.000000000000000,48.000000000000000,70.000000000000000,14.000000000000000,24.000000000000000,0.000000000000000,11.000000000000000,14.000000000000000,24.000000000000000
15000US160010020002,"Block Group 2, Ada, ID",2453.000000000000000,470.000000000000000,2082.000000000000000,404.000000000000000,45.000000000000000,70.000000000000000,69.000000000000000,69.000000000000000,39.000000000000000,51.000000000000000,0.000000000000000,11.000000000000000,10.000000000000000,22.000000000000000,208.000000000000000,155.000000000000000,6.000000000000000,9.000000000000000,202.000000000000000,154.000000000000000
15000US160010020003,"Block Group 3, Ada, ID",963.000000000000000,280.000000000000000,776.000000000000000,264.000000000000000,26.000000000000000,42.000000000000000,0.000000000000000,11.000000000000000,0.000000000000000,11.000000000000000,0.000000000000000,11.000000000000000,121.000000000000000,188.000000000000000,40.000000000000000,50.000000000000000,19.000000000000000,34.000000000000000,21.000000000000000,36.000000000000000
15000US160010020004,"Block Group 4, Ada, ID",1129.000000000000000,334.000000000000000,702.000000000000000,286.000000000000000,202.000000000000000,295.000000000000000,64.000000000000000,90.000000000000000,148.000000000000000,158.000000000000000,0.000000000000000,11.000000000000000,0.000000000000000,11.000000000000000,13.000000000000000,23.000000000000000,0.000000000000000,11.000000000000000,13.000000000000000,23.000000000000000
15000US160010021001,"Block Group 1, Ada, ID",424.000000000000000,98.000000000000000,421.000000000000000,98.000000000000000,1.000000000000000,2.000000000000000,0.000000000000000,11.000000000000000,0.000000000000000,11.000000000000000,0.000000000000000,11.000000000000000,1.000000000000000,2.000000000000000,1.000000000000000,2.000000000000000,0.000000000000000,11.000000000000000,1.000000000000000,2.000000000000000
15000US160010021002,"Block Group 2, Ada, ID",1828.000000000000000,239.000000000000000,1761.000000000000000,250.000000000000000,0.000000000000000,11.000000000000000,0.000000000000000,11.000000000000000,48.000000000000000,50.000000000000000,0.000000000000000,11.000000000000000,0.000000000000000,11.000000000000000,19.000000000000000,20.000000000000000,0.000000000000000,11.000000000000000,19.000000000000000,20.000000000000000
15000US160010022211,"Block Group 1, Ada, ID",2855.000000000000000,402.000000000000000,2788.000000000000000,406.000000000000000,0.000000000000000,11.000000000000000,0.000000000000000,11.000000000000000,35.000000000000000,42.000000000000000,0.000000000000000,11.000000000000000,11.000000000000000,14.000000000000000,21.000000000000000,22.000000000000000,21.000000000000000,22.000000000000000,0.000000000000000,11.000000000000000
